accident_id,county,date,time,latitude,longitude,severity,casualties,vehicles_involved,road_type,lighting,datetime,hour,day_of_week,month,is_weekend,is_rush_hour,accident_severity_index,temperature_mean,precipitation_sum,windspeed_max,population,traffic_index,rain_flag,wind_flag,weather_impact_score,accidents_per_100k_proxy
ACC-003195,Dublin,2024-01-17,09:12:00,53.35829840228366,-6.207182484851751,3,2,1,Motorway,Daylight,2024-01-17 09:12:00,9,Wednesday,1,False,1,2.3500000000000005,0.6,0.0,16.9,1453000,1.0,0,0,2.857,0.13764624913971094
ACC-003196,Waterford,2024-12-09,19:07:00,52.28250507694458,-7.071921396591913,1,0,2,Rural,Daylight,2024-12-09 19:07:00,19,Monday,12,False,0,0.9500000000000001,4.7,0.0,24.0,127000,0.44,0,0,2.045,1.1338582677165354
ACC-003197,Wexford,2025-04-23,03:59:00,52.30752282404387,-6.3781140446527935,1,0,2,Urban,Daylight,2025-04-23 03:59:00,3,Wednesday,4,False,0,0.9500000000000001,9.7,1.1,14.6,163000,0.46,1,0,1.0080000000000002,0.8957055214723927
ACC-003198,Galway,2024-01-17,05:23:00,53.31240023960798,-9.137739049388143,2,0,2,Motorway,Daylight,2024-01-17 05:23:00,5,Wednesday,1,False,0,1.5,-0.5,0.1,8.3,292000,0.55,0,0,2.919,0.5308219178082193
ACC-003199,Kilkenny,2024-08-06,14:22:00,52.7038175020588,-7.243870697450526,1,1,1,Urban,Daylight,2024-08-06 14:22:00,14,Tuesday,8,False,0,1.0,14.4,0.7,20.9,103000,0.4,0,0,0.942,1.3592233009708736
ACC-003200,Wexford,2024-05-16,03:54:00,52.31514630794364,-6.359916294619845,3,4,1,Motorway,Daylight,2024-05-16 03:54:00,3,Thursday,5,False,0,2.8500000000000005,14.2,6.5,12.2,163000,0.46,1,0,3.2910000000000004,0.8957055214723927
ACC-003201,Dublin,2025-04-05,03:25:00,53.3655085873433,-6.196278425267491,4,3,1,Urban,Darkness,2025-04-05 03:25:00,3,Saturday,4,True,0,3.1500000000000004,9.5,0.0,24.2,1453000,1.0,0,0,0.851,0.13764624913971094
ACC-003202,Dublin,2024-04-05,14:18:00,53.276777369494845,-6.229048577274783,1,0,3,Urban,Daylight,2024-04-05 14:18:00,14,Friday,4,False,0,1.1500000000000001,12.7,3.4,34.0,1453000,1.0,1,1,2.55,0.13764624913971094
ACC-003203,Kerry,2025-09-08,10:00:00,52.14168856721585,-9.540674667386307,2,2,2,Urban,Darkness,2025-09-08 10:00:00,10,Monday,9,False,0,2.0,12.1,1.5,19.0,156000,0.42,1,0,1.245,0.9102564102564101
ACC-003204,Wexford,2023-07-06,04:51:00,52.3279098048432,-6.585995936740914,3,2,1,Urban,Darkness,2023-07-06 04:51:00,4,Thursday,7,False,0,2.3500000000000005,14.9,3.2,38.1,163000,0.46,1,1,2.583,0.8957055214723927
ACC-003205,Wexford,2023-08-20,04:25:00,52.29620510890948,-6.486247779579229,3,2,1,Urban,Daylight,2023-08-20 04:25:00,4,Sunday,8,True,0,2.3500000000000005,16.8,0.3,28.3,163000,0.46,0,1,0.984,0.8957055214723927
ACC-003206,Wexford,2023-12-17,07:06:00,52.29390136521469,-6.497140010810701,3,3,2,Rural,Daylight,2023-12-17 07:06:00,7,Sunday,12,True,1,2.8000000000000003,11.0,0.5,31.8,163000,0.46,0,1,1.179,0.8957055214723927
ACC-003207,Cork,2025-07-11,00:19:00,51.801949113909615,-8.344737050001434,2,1,1,Urban,Daylight,2025-07-11 00:19:00,0,Friday,7,False,0,1.55,18.1,0.0,16.2,584000,0.72,0,0,0.48599999999999993,0.2945205479452055
ACC-003208,Cork,2024-03-15,00:32:00,51.86700808532464,-8.547862969465953,3,1,3,Rural,Daylight,2024-03-15 00:32:00,0,Friday,3,False,0,2.5,9.5,2.5,19.2,584000,0.72,1,0,1.826,0.2945205479452055
ACC-003209,Dublin,2024-05-02,04:38:00,53.44269602577363,-6.17433217876694,1,1,1,Urban,Darkness,2024-05-02 04:38:00,4,Thursday,5,False,0,1.0,11.6,13.7,21.7,1453000,1.0,1,0,6.816,0.13764624913971094
ACC-003210,Dublin,2024-03-05,04:03:00,53.31883092490118,-6.436798921295288,2,2,2,Urban,Daylight,2024-03-05 04:03:00,4,Tuesday,3,False,0,2.0,7.5,0.7,30.3,1453000,1.0,0,1,1.849,0.13764624913971094
ACC-003211,Limerick,2023-05-02,05:07:00,52.593220995574704,-8.591476315620135,1,1,1,Urban,Daylight,2023-05-02 05:07:00,5,Tuesday,5,False,0,1.0,11.8,0.5,16.2,210000,0.5,0,0,0.711,0.7142857142857142
ACC-003212,Waterford,2023-07-08,20:13:00,52.32568594509052,-7.155231585224225,3,3,2,Urban,Darkness,2023-07-08 20:13:00,20,Saturday,7,True,0,2.8000000000000003,16.6,3.1,32.9,127000,0.44,1,1,2.382,1.1338582677165354
ACC-003213,Limerick,2024-07-26,07:35:00,52.60245633415175,-8.548490683040303,3,2,3,Rural,Daylight,2024-07-26 07:35:00,7,Friday,7,False,1,2.7500000000000004,14.3,0.9,17.0,210000,0.5,0,0,0.915,0.7142857142857142
ACC-003214,Waterford,2023-10-31,07:35:00,52.29570397192301,-7.093892212339435,2,2,4,Rural,Darkness,2023-10-31 07:35:00,7,Tuesday,10,False,1,2.4000000000000004,8.8,17.3,21.3,127000,0.44,1,0,8.724,1.1338582677165354
ACC-003215,Dublin,2023-11-21,23:31:00,53.3681117600099,-6.350338048462759,1,0,1,Urban,Darkness,2023-11-21 23:31:00,23,Tuesday,11,False,0,0.75,7.9,0.0,25.9,1453000,1.0,0,1,1.3019999999999998,0.13764624913971094
ACC-003216,Waterford,2025-07-10,14:25:00,52.34764065753044,-7.176281443634019,1,2,2,Urban,Darkness,2025-07-10 14:25:00,14,Thursday,7,False,0,1.4500000000000002,18.0,0.0,13.2,127000,0.44,0,0,0.39599999999999996,1.1338582677165354
ACC-003217,Cork,2025-10-28,11:50:00,51.802102349567846,-8.531027801193154,1,3,2,Urban,Darkness,2025-10-28 11:50:00,11,Tuesday,10,False,0,1.7000000000000002,10.5,0.4,25.3,584000,0.72,0,1,0.9390000000000001,0.2945205479452055
ACC-003218,Cork,2024-08-17,18:02:00,52.034191773091294,-8.434509673701413,2,2,2,Urban,Darkness,2024-08-17 18:02:00,18,Saturday,8,True,1,2.0,14.7,0.6,19.9,584000,0.72,0,0,0.8669999999999999,0.2945205479452055
ACC-003219,Kerry,2023-12-26,01:27:00,52.12651003106927,-9.449739354989651,1,0,2,Rural,Daylight,2023-12-26 01:27:00,1,Tuesday,12,False,0,0.9500000000000001,6.0,13.4,22.6,156000,0.42,1,0,7.708,0.9102564102564101
ACC-003220,Kerry,2023-08-01,20:05:00,52.090910053203,-9.610099372873526,2,0,1,Urban,Daylight,2023-08-01 20:05:00,20,Tuesday,8,False,0,1.3,15.0,9.3,17.9,156000,0.42,1,0,4.722,0.9102564102564101
ACC-003221,Cork,2023-08-27,05:39:00,51.98390474581661,-8.615262778758348,2,1,2,Rural,Daylight,2023-08-27 05:39:00,5,Sunday,8,True,0,1.75,14.9,3.9,22.1,584000,0.72,1,0,2.4179999999999997,0.2945205479452055
ACC-003222,Waterford,2023-04-09,18:14:00,52.25251622957579,-6.9952575978993705,4,1,1,Motorway,Daylight,2023-04-09 18:14:00,18,Sunday,4,True,1,2.6500000000000004,10.3,5.1,28.2,127000,0.44,1,1,3.141,1.1338582677165354
ACC-003223,Waterford,2024-11-22,06:41:00,52.247909029610376,-7.15374221676539,2,1,2,Urban,Daylight,2024-11-22 06:41:00,6,Friday,11,False,0,1.75,2.2,0.6,21.8,127000,0.44,0,0,2.874,1.1338582677165354
ACC-003224,Kerry,2025-09-28,15:22:00,52.12487919286038,-9.551043698038068,1,0,2,Urban,Daylight,2025-09-28 15:22:00,15,Sunday,9,True,0,0.9500000000000001,11.3,1.1,14.4,156000,0.42,1,0,0.927,0.9102564102564101
ACC-003225,Kerry,2023-09-22,01:51:00,52.24127629345275,-9.642754296971312,3,1,2,Motorway,Daylight,2023-09-22 01:51:00,1,Friday,9,False,0,2.3000000000000003,10.9,1.1,22.0,156000,0.42,1,0,1.155,0.9102564102564101
ACC-003226,Dublin,2024-05-16,23:41:00,53.3327237957104,-6.320165939097594,2,2,1,Urban,Daylight,2024-05-16 23:41:00,23,Thursday,5,False,0,1.8,13.9,5.9,18.3,1453000,1.0,1,0,3.204,0.13764624913971094
ACC-003227,Galway,2023-07-20,17:45:00,53.19504160100326,-9.075296971527298,2,2,4,Urban,Daylight,2023-07-20 17:45:00,17,Thursday,7,False,1,2.4000000000000004,14.1,0.5,14.8,292000,0.55,0,0,0.669,0.5308219178082193
ACC-003228,Wexford,2023-07-06,09:30:00,52.30179788263895,-6.487016804653444,1,1,2,Urban,Daylight,2023-07-06 09:30:00,9,Thursday,7,False,1,1.2000000000000002,14.9,3.2,38.1,163000,0.46,1,1,2.583,0.8957055214723927
ACC-003229,Cork,2024-07-30,04:55:00,51.92458558617164,-8.512815344292672,2,1,2,Urban,Darkness,2024-07-30 04:55:00,4,Tuesday,7,False,0,1.75,16.9,0.0,12.7,584000,0.72,0,0,0.381,0.2945205479452055
ACC-003230,Wexford,2024-09-04,15:40:00,52.39816387139768,-6.5214062758730575,2,1,1,Rural,Daylight,2024-09-04 15:40:00,15,Wednesday,9,False,0,1.55,11.8,1.1,20.9,163000,0.46,1,0,1.1219999999999999,0.8957055214723927
ACC-003231,Galway,2025-04-03,02:56:00,53.29156231360875,-9.056499818640752,2,2,1,Urban,Daylight,2025-04-03 02:56:00,2,Thursday,4,False,0,1.8,10.4,0.0,27.2,292000,0.55,0,1,0.816,0.5308219178082193
ACC-003232,Galway,2024-12-06,22:36:00,53.17874509570148,-9.158366828990491,2,0,1,Urban,Darkness,2024-12-06 22:36:00,22,Friday,12,False,0,1.3,8.1,23.3,56.7,292000,0.55,1,1,12.661000000000001,0.5308219178082193
ACC-003233,Cork,2024-10-02,06:41:00,51.81902845790147,-8.386214014898757,1,0,3,Rural,Darkness,2024-10-02 06:41:00,6,Wednesday,10,False,0,1.1500000000000001,10.8,0.2,18.6,584000,0.72,0,0,0.648,0.2945205479452055
ACC-003234,Kilkenny,2023-09-05,22:25:00,52.6833581520418,-7.273259753282706,3,1,1,Rural,Darkness,2023-09-05 22:25:00,22,Tuesday,9,False,0,2.1,20.0,0.0,15.9,103000,0.4,0,0,0.477,1.3592233009708736
ACC-003235,Kerry,2024-10-23,20:46:00,52.16420916811616,-9.560541638346503,2,1,1,Rural,Daylight,2024-10-23 20:46:00,20,Wednesday,10,False,0,1.55,11.2,0.0,26.7,156000,0.42,0,1,0.8009999999999999,0.9102564102564101
ACC-003236,Dublin,2025-03-18,15:11:00,53.35078661769232,-6.348381025047668,1,0,3,Urban,Daylight,2025-03-18 15:11:00,15,Tuesday,3,False,0,1.1500000000000001,7.1,0.0,23.8,1453000,1.0,0,0,1.439,0.13764624913971094
ACC-003237,Galway,2025-09-08,19:15:00,53.2693202414337,-8.951557124352513,2,2,1,Urban,Daylight,2025-09-08 19:15:00,19,Monday,9,False,0,1.8,13.3,1.4,23.9,292000,0.55,1,0,1.347,0.5308219178082193
ACC-003238,Galway,2025-08-20,21:19:00,53.18888433422466,-9.060793414904325,1,1,3,Motorway,Daylight,2025-08-20 21:19:00,21,Wednesday,8,False,0,1.4000000000000001,16.2,0.0,15.9,292000,0.55,0,0,0.477,0.5308219178082193
ACC-003239,Dublin,2023-06-03,06:18:00,53.357668285480486,-6.233183338622314,2,1,2,Rural,Daylight,2023-06-03 06:18:00,6,Saturday,6,True,0,1.75,13.8,0.0,13.9,1453000,1.0,0,0,0.41700000000000004,0.13764624913971094
ACC-003240,Kilkenny,2023-08-04,22:47:00,52.735065923033794,-7.237856236901899,3,1,2,Urban,Darkness,2023-08-04 22:47:00,22,Friday,8,False,0,2.3000000000000003,13.3,2.2,18.4,103000,0.4,1,0,1.542,1.3592233009708736
ACC-003241,Cork,2023-09-22,03:34:00,51.911892419654734,-8.496107397528556,3,0,2,Urban,Daylight,2023-09-22 03:34:00,3,Friday,9,False,0,2.0500000000000003,11.0,0.0,23.4,584000,0.72,0,0,0.702,0.2945205479452055
ACC-003242,Limerick,2023-12-31,19:29:00,52.58273226844025,-8.738934074760445,1,0,1,Urban,Daylight,2023-12-31 19:29:00,19,Sunday,12,True,0,0.75,6.4,14.1,28.9,210000,0.5,1,1,8.112,0.7142857142857142
ACC-003243,Cork,2024-02-18,01:31:00,52.00550398385527,-8.499778483927408,2,2,3,Rural,Darkness,2024-02-18 01:31:00,1,Sunday,2,True,0,2.2,11.0,0.3,16.5,584000,0.72,0,0,0.6299999999999999,0.2945205479452055
ACC-003244,Waterford,2023-09-07,11:54:00,52.34549761876786,-7.067396274851945,2,2,1,Rural,Darkness,2023-09-07 11:54:00,11,Thursday,9,False,0,1.8,19.4,0.0,12.0,127000,0.44,0,0,0.36,1.1338582677165354
ACC-003245,Limerick,2024-08-28,05:30:00,52.70454948623321,-8.584180609591536,1,0,2,Rural,Daylight,2024-08-28 05:30:00,5,Wednesday,8,False,0,0.9500000000000001,14.7,1.8,20.3,210000,0.5,1,0,1.419,0.7142857142857142
ACC-003246,Cork,2024-12-23,04:07:00,51.877884456397496,-8.473019726701326,2,1,1,Urban,Daylight,2024-12-23 04:07:00,4,Monday,12,False,0,1.55,9.5,0.8,22.1,584000,0.72,0,0,1.148,0.2945205479452055
ACC-003247,Dublin,2023-04-06,17:43:00,53.35975172992036,-6.254159201581097,1,2,4,Motorway,Daylight,2023-04-06 17:43:00,17,Thursday,4,False,1,1.85,9.1,2.2,18.4,1453000,1.0,1,0,1.7670000000000001,0.13764624913971094
ACC-003248,Waterford,2024-06-19,21:20:00,52.15941616357017,-7.058617770902747,1,0,1,Motorway,Daylight,2024-06-19 21:20:00,21,Wednesday,6,False,0,0.75,12.6,0.0,13.4,127000,0.44,0,0,0.402,1.1338582677165354
ACC-003249,Wexford,2024-06-07,02:36:00,52.22638229727137,-6.551283256940552,2,2,2,Urban,Daylight,2024-06-07 02:36:00,2,Friday,6,False,0,2.0,12.6,0.2,22.8,163000,0.46,0,0,0.774,0.8957055214723927
ACC-003250,Cork,2023-08-05,18:49:00,51.77067658783744,-8.569799174153921,2,0,3,Rural,Daylight,2023-08-05 18:49:00,18,Saturday,8,True,1,1.7000000000000002,14.8,1.6,42.4,584000,0.72,1,1,1.992,0.2945205479452055
ACC-003251,Dublin,2024-05-20,12:02:00,53.29000627070274,-6.185968300136064,2,2,2,Urban,Darkness,2024-05-20 12:02:00,12,Monday,5,False,0,2.0,13.4,0.0,12.3,1453000,1.0,0,0,0.369,0.13764624913971094
ACC-003252,Cork,2024-01-06,11:25:00,51.97781219762157,-8.488558023860833,3,2,3,Urban,Darkness,2024-01-06 11:25:00,11,Saturday,1,True,0,2.7500000000000004,3.4,0.0,13.2,584000,0.72,0,0,2.046,0.2945205479452055
ACC-003253,Galway,2023-12-26,23:57:00,53.34452393242872,-9.113391418850629,3,3,3,Urban,Darkness,2023-12-26 23:57:00,23,Tuesday,12,False,0,3.0000000000000004,6.0,7.6,29.5,292000,0.55,1,1,5.305,0.5308219178082193
ACC-003254,Kerry,2024-02-27,23:06:00,52.11312180234948,-9.521384164926609,3,2,2,Motorway,Darkness,2024-02-27 23:06:00,23,Tuesday,2,False,0,2.5500000000000003,7.6,2.0,21.0,156000,0.42,1,0,2.13,0.9102564102564101
ACC-003255,Wexford,2025-08-06,08:34:00,52.3473654502729,-6.417513302024892,2,2,2,Urban,Darkness,2025-08-06 08:34:00,8,Wednesday,8,False,1,2.0,14.3,0.0,26.7,163000,0.46,0,1,0.8009999999999999,0.8957055214723927
ACC-003256,Wexford,2025-12-19,07:39:00,52.32621789384516,-6.364625619461383,2,2,2,Urban,Daylight,2025-12-19 07:39:00,7,Friday,12,False,1,2.0,8.2,0.0,36.0,163000,0.46,0,1,1.5300000000000002,0.8957055214723927
ACC-003257,Dublin,2023-07-25,14:30:00,53.34911977971711,-6.278289702967269,1,1,1,Urban,Daylight,2023-07-25 14:30:00,14,Tuesday,7,False,0,1.0,14.3,0.5,13.0,1453000,1.0,0,0,0.615,0.13764624913971094
ACC-003258,Dublin,2025-10-03,08:44:00,53.3599930007797,-6.192443275833821,2,3,3,Rural,Daylight,2025-10-03 08:44:00,8,Friday,10,False,1,2.45,14.2,10.6,50.8,1453000,1.0,1,1,6.294,0.13764624913971094
ACC-003259,Dublin,2025-06-21,00:55:00,53.352214840873785,-6.244942842163401,4,5,1,Urban,Daylight,2025-06-21 00:55:00,0,Saturday,6,True,0,3.6500000000000004,19.5,0.1,20.0,1453000,1.0,0,0,0.645,0.13764624913971094
ACC-003260,Kilkenny,2023-03-11,05:35:00,52.71590051454594,-7.275029077467602,2,2,2,Urban,Daylight,2023-03-11 05:35:00,5,Saturday,3,True,0,2.0,5.8,8.9,21.3,103000,0.4,1,0,5.694,1.3592233009708736
ACC-003261,Cork,2023-05-12,06:21:00,51.9790765226017,-8.480081267133254,1,0,2,Motorway,Daylight,2023-05-12 06:21:00,6,Friday,5,False,0,0.9500000000000001,13.0,0.3,16.6,584000,0.72,0,0,0.633,0.2945205479452055
ACC-003262,Waterford,2024-09-03,02:43:00,52.17821015510256,-7.1941084217416975,3,2,3,Motorway,Daylight,2024-09-03 02:43:00,2,Tuesday,9,False,0,2.7500000000000004,13.3,0.4,16.7,127000,0.44,0,0,0.681,1.1338582677165354
ACC-003263,Waterford,2024-09-28,11:42:00,52.28882214581196,-7.166666967310248,2,0,2,Urban,Darkness,2024-09-28 11:42:00,11,Saturday,9,True,0,1.5,9.1,0.1,14.5,127000,0.44,0,0,0.7050000000000001,1.1338582677165354
ACC-003264,Waterford,2024-03-05,21:19:00,52.23111907397915,-7.152332841408645,2,0,1,Rural,Darkness,2024-03-05 21:19:00,21,Tuesday,3,False,0,1.3,7.4,1.4,29.5,127000,0.44,1,1,2.165,1.1338582677165354
ACC-003265,Waterford,2024-07-05,12:56:00,52.27661839682701,-7.0654190337014615,1,1,1,Urban,Daylight,2024-07-05 12:56:00,12,Friday,7,False,0,1.0,12.4,7.5,17.1,127000,0.44,1,0,3.888,1.1338582677165354
ACC-003266,Dublin,2024-02-01,10:55:00,53.38345954011251,-6.30187624114856,1,1,2,Urban,Daylight,2024-02-01 10:55:00,10,Thursday,2,False,0,1.2000000000000002,6.6,0.0,28.1,1453000,1.0,0,1,1.693,0.13764624913971094
ACC-003267,Dublin,2023-05-18,00:57:00,53.399607801179634,-6.236495399440913,1,0,1,Urban,Darkness,2023-05-18 00:57:00,0,Thursday,5,False,0,0.75,13.1,0.0,17.3,1453000,1.0,0,0,0.519,0.13764624913971094
ACC-003268,Galway,2025-06-28,08:56:00,53.22286871997376,-8.920749262691485,3,1,2,Urban,Darkness,2025-06-28 08:56:00,8,Saturday,6,True,1,2.3000000000000003,16.0,5.6,27.1,292000,0.55,1,1,3.333,0.5308219178082193
ACC-003269,Limerick,2024-08-10,23:14:00,52.70100554672159,-8.630658686460174,4,2,2,Urban,Daylight,2024-08-10 23:14:00,23,Saturday,8,True,0,3.1,16.7,0.7,16.6,210000,0.5,0,0,0.813,0.7142857142857142
ACC-003270,Limerick,2025-01-02,16:04:00,52.68353385026765,-8.639224410772426,3,3,3,Urban,Daylight,2025-01-02 16:04:00,16,Thursday,1,False,1,3.0000000000000004,1.1,0.0,16.7,210000,0.5,0,0,2.726,0.7142857142857142
ACC-003271,Limerick,2025-03-18,07:50:00,52.68405838720901,-8.608765454427328,2,1,2,Urban,Darkness,2025-03-18 07:50:00,7,Tuesday,3,False,1,1.75,6.7,0.0,27.0,210000,0.5,0,1,1.635,0.7142857142857142
ACC-003272,Dublin,2024-10-29,09:10:00,53.34755298376489,-6.156641230038555,2,1,4,Urban,Daylight,2024-10-29 09:10:00,9,Tuesday,10,False,1,2.1500000000000004,12.2,0.0,14.8,1453000,1.0,0,0,0.444,0.13764624913971094
ACC-003273,Kerry,2024-09-14,03:54:00,52.11309859783191,-9.520413351278105,4,4,1,Rural,Daylight,2024-09-14 03:54:00,3,Saturday,9,True,0,3.4000000000000004,14.9,4.0,25.6,156000,0.42,1,1,2.568,0.9102564102564101
ACC-003274,Galway,2025-01-16,06:45:00,53.31355214168636,-8.968271476986109,1,3,3,Rural,Daylight,2025-01-16 06:45:00,6,Thursday,1,False,0,1.9000000000000001,8.7,0.0,24.9,292000,0.55,0,0,1.072,0.5308219178082193
ACC-003275,Limerick,2024-02-06,17:35:00,52.68595811447573,-8.566253628936748,2,1,4,Urban,Daylight,2024-02-06 17:35:00,17,Tuesday,2,False,1,2.1500000000000004,8.2,18.8,27.1,210000,0.5,1,1,9.723000000000003,0.7142857142857142
ACC-003276,Limerick,2025-11-10,05:04:00,52.740060535112846,-8.637224752161028,1,0,2,Rural,Daylight,2025-11-10 05:04:00,5,Monday,11,False,0,0.9500000000000001,7.3,3.6,12.8,210000,0.5,1,0,2.6790000000000003,0.7142857142857142
ACC-003277,Wexford,2025-03-03,02:18:00,52.41256610275909,-6.553723467885838,3,3,2,Urban,Daylight,2025-03-03 02:18:00,2,Monday,3,False,0,2.8000000000000003,6.7,0.0,13.1,163000,0.46,0,0,1.218,0.8957055214723927
ACC-003278,Dublin,2025-08-19,11:22:00,53.40207987104066,-6.367585202597667,2,2,1,Urban,Daylight,2025-08-19 11:22:00,11,Tuesday,8,False,0,1.8,16.5,1.0,20.3,1453000,1.0,0,0,1.0590000000000002,0.13764624913971094
ACC-003279,Cork,2024-11-08,05:14:00,51.91505587152472,-8.65172858017887,1,1,2,Urban,Daylight,2024-11-08 05:14:00,5,Friday,11,False,0,1.2000000000000002,12.2,2.8,19.7,584000,0.72,1,0,1.851,0.2945205479452055
ACC-003280,Waterford,2024-09-01,15:47:00,52.24782952128126,-7.07957839092137,1,2,2,Rural,Daylight,2024-09-01 15:47:00,15,Sunday,9,True,0,1.4500000000000002,16.1,0.6,15.1,127000,0.44,0,0,0.723,1.1338582677165354
ACC-003281,Dublin,2023-03-21,19:21:00,53.40685948815793,-6.264540184898522,1,0,3,Urban,Daylight,2023-03-21 19:21:00,19,Tuesday,3,False,0,1.1500000000000001,10.7,9.1,28.7,1453000,1.0,1,1,4.9559999999999995,0.13764624913971094
ACC-003282,Wexford,2023-07-13,17:44:00,52.28031804069162,-6.569016408644103,3,1,3,Rural,Daylight,2023-07-13 17:44:00,17,Thursday,7,False,1,2.5,14.8,0.7,23.7,163000,0.46,0,0,1.026,0.8957055214723927
ACC-003283,Limerick,2023-09-05,13:03:00,52.66671036258027,-8.74348104143496,2,1,2,Motorway,Daylight,2023-09-05 13:03:00,13,Tuesday,9,False,0,1.75,20.3,3.2,16.9,210000,0.5,1,0,1.947,0.7142857142857142
ACC-003284,Waterford,2024-02-10,09:23:00,52.28924455504743,-7.12427686536094,2,1,3,Urban,Darkness,2024-02-10 09:23:00,9,Saturday,2,True,1,1.9500000000000002,7.1,9.8,18.3,127000,0.44,1,0,5.684000000000001,1.1338582677165354
ACC-003285,Dublin,2024-12-12,19:38:00,53.40539665240757,-6.254756106588089,2,0,1,Rural,Daylight,2024-12-12 19:38:00,19,Thursday,12,False,0,1.3,5.4,0.0,10.6,1453000,1.0,0,0,1.468,0.13764624913971094
ACC-003286,Cork,2024-01-28,21:43:00,51.89924411668913,-8.285720856899761,3,3,1,Rural,Darkness,2024-01-28 21:43:00,21,Sunday,1,True,0,2.6000000000000005,10.2,2.5,26.4,584000,0.72,1,1,1.9169999999999998,0.2945205479452055
ACC-003287,Galway,2025-09-17,05:29:00,53.23066026328242,-9.079411451162052,2,0,1,Urban,Daylight,2025-09-17 05:29:00,5,Wednesday,9,False,0,1.3,15.1,12.5,40.4,292000,0.55,1,1,6.837,0.5308219178082193
ACC-003288,Dublin,2023-06-30,05:52:00,53.340416063624005,-6.4407821395160525,1,0,3,Rural,Darkness,2023-06-30 05:52:00,5,Friday,6,False,0,1.1500000000000001,16.4,2.2,30.4,1453000,1.0,1,1,1.9020000000000001,0.13764624913971094
ACC-003289,Limerick,2023-09-02,17:14:00,52.648391615063545,-8.584830811526215,3,2,3,Rural,Daylight,2023-09-02 17:14:00,17,Saturday,9,True,1,2.7500000000000004,15.1,0.0,7.1,210000,0.5,0,0,0.213,0.7142857142857142
ACC-003290,Waterford,2024-06-17,03:28:00,52.28715179048517,-7.319452525871613,1,2,2,Urban,Daylight,2024-06-17 03:28:00,3,Monday,6,False,0,1.4500000000000002,13.9,0.4,13.2,127000,0.44,0,0,0.576,1.1338582677165354
ACC-003291,Dublin,2025-01-26,13:44:00,53.33858900774447,-6.336375796805861,1,0,1,Urban,Daylight,2025-01-26 13:44:00,13,Sunday,1,True,0,0.75,5.4,11.5,60.6,1453000,1.0,1,1,8.143,0.13764624913971094
ACC-003292,Cork,2023-10-18,01:16:00,51.9410186150376,-8.565729497867125,3,2,1,Urban,Darkness,2023-10-18 01:16:00,1,Wednesday,10,False,0,2.3500000000000005,13.5,57.4,25.3,584000,0.72,1,1,26.589,0.2945205479452055
ACC-003293,Galway,2025-11-11,20:33:00,53.33827547090256,-8.953001138684307,1,1,1,Rural,Daylight,2025-11-11 20:33:00,20,Tuesday,11,False,0,1.0,10.5,41.0,27.3,292000,0.55,1,1,19.269,0.5308219178082193
ACC-003294,Galway,2024-01-02,21:04:00,53.25424789210686,-8.955130385347237,1,0,2,Rural,Darkness,2024-01-02 21:04:00,21,Tuesday,1,False,0,0.9500000000000001,8.9,5.5,29.9,292000,0.55,1,1,3.647,0.5308219178082193
ACC-003295,Kilkenny,2024-09-03,00:37:00,52.7059422473694,-7.307496798570721,1,0,2,Rural,Darkness,2024-09-03 00:37:00,0,Tuesday,9,False,0,0.9500000000000001,13.0,0.6,16.4,103000,0.4,0,0,0.762,1.3592233009708736
ACC-003296,Galway,2024-03-24,08:13:00,53.27553149447991,-8.99544339450282,4,2,3,Urban,Daylight,2024-03-24 08:13:00,8,Sunday,3,True,1,3.3000000000000003,7.0,7.4,18.4,292000,0.55,1,0,4.632,0.5308219178082193
ACC-003297,Cork,2025-02-10,17:21:00,51.910127941709504,-8.447426653088922,2,1,2,Urban,Daylight,2025-02-10 17:21:00,17,Monday,2,False,1,1.75,5.0,0.0,20.6,584000,0.72,0,0,1.8679999999999999,0.2945205479452055
ACC-003298,Kilkenny,2023-12-22,02:55:00,52.77800804998381,-7.380206665257454,1,0,2,Urban,Daylight,2023-12-22 02:55:00,2,Friday,12,False,0,0.9500000000000001,8.9,0.0,28.4,103000,0.4,0,1,1.1269999999999998,1.3592233009708736
ACC-003299,Limerick,2025-11-28,02:44:00,52.657013937828616,-8.511571044225043,1,2,3,Motorway,Daylight,2025-11-28 02:44:00,2,Friday,11,False,0,1.6500000000000001,7.8,6.7,30.6,210000,0.5,1,1,4.483,0.7142857142857142
ACC-003300,Cork,2024-08-15,22:02:00,51.83334768669698,-8.510488450615231,3,1,4,Urban,Daylight,2024-08-15 22:02:00,22,Thursday,8,False,0,2.7,16.6,3.5,22.1,584000,0.72,1,0,2.238,0.2945205479452055
ACC-003301,Kerry,2023-08-05,02:22:00,52.09409142848405,-9.63007332378366,2,1,2,Rural,Darkness,2023-08-05 02:22:00,2,Saturday,8,True,0,1.75,14.3,2.9,33.6,156000,0.42,1,1,2.3129999999999997,0.9102564102564101
ACC-003302,Cork,2024-08-20,20:00:00,51.963462033410224,-8.457582670794435,1,3,1,Urban,Daylight,2024-08-20 20:00:00,20,Tuesday,8,False,0,1.5,14.1,5.9,27.2,584000,0.72,1,1,3.471,0.2945205479452055
